biosample,Shannon_5000,Richness_5000,Chao1_5000,Shannon_1000,Richness_1000,Chao1_1000,Shannon_Alphaproteo_5000,Richness_Alphaproteo_5000,Chao1_Alphaproteo_5000,Shannon_Cyano_5000,Richness_Cyano_5000,Chao1_Cyano_5000,Shannon_Alphaproteo_1000,Richness_Alphaproteo_1000,Chao1_Alphaproteo_1000,Shannon_Cyano_1000,Richness_Cyano_1000,Chao1_Cyano_1000
SAMEA4470837,2.52630114590115,144,179.689655172414,2.50728092787817,79,126.571428571429,2.27927621450327,18,20,,,,1.81738206660208,9,16.5,,,
SAMEA4470838,,,,3.70894943034006,114,136.235294117647,,,,,,,1.04395199964369,10,13,,,
SAMEA4470839,3.78375902510834,143,160.5,3.7902891276718,119,138.84,1.50575850946101,17,17,,,,1.57118713755751,17,22,,,
SAMEA4470840,3.70485527918816,119,121.333333333333,3.63428571442614,95,111.866666666667,1.51675793795134,11,11,,,,1.50326085057468,11,11.3333333333333,,,
SAMEA4470841,1.38154384726005,68,130.142857142857,1.33838501769149,32,62.3333333333333,1.91025809502292,12,19.5,0,1,1,1.03972077083992,3,3.5,,,
SAMEA4470842,1.26845403655807,75,145,1.24650572769897,38,51,0.926907559390992,5,6.5,,,,1.4205719259467,6,16,,,
SAMEA4470843,1.99536855113289,82,95.5882352941177,1.89129153830476,38,68.3333333333333,1.8678801716292,8,8.75,0,1,1,,,,,,
SAMEA4470844,2.62374758615474,109,132.25,2.62362826020813,62,97.1,1.33379656383942,9,11,,,,1.15256461614916,5,8,,,
SAMEA4470845,1.70292612937828,24,24,1.67690143162403,20,30,0.0716969535030971,2,2,0,1,1,0.0560015343548473,2,2,0,1,1
SAMEA4470846,3.33390725661994,137,160.882352941176,3.35364974173083,92,132.071428571429,1.11533473893,15,16,0,1,1,1.26539651506775,11,21.5,0,1,1
SAMEA4470847,2.31729898094319,155,223.44,2.29425990270436,80,119.176470588235,2.23172947238453,19,21.5,0,1,1,2.04348128262336,11,14.75,,,
SAMEA4470848,2.27323876025442,63,105,2.31111176866371,32,54.5,0.26018473225558,7,12,0,1,1,0.270640793616797,3,4,0,1,1
SAMN05150073,3.18794908047011,101,120,3.19495069087707,71,107.111111111111,1.06085799922275,13,14.5,0.0209786462403053,2,2,1.09116912922417,11,14.3333333333333,0,1,1
SAMN05150074,2.7886506250223,95,95.4285714285714,2.72319062234371,76,103.083333333333,1.81893719467145,16,16,0.141323931044581,3,3,1.69758630310882,14,19,0.173148939801654,3,3
SAMN05150075,,,,3.00918930600147,81,92.3333333333333,,,,,,,1.5899039850035,7,7,0.321327308313818,3,3
SAMN05150076,,,,,,,,,,,,,,,,,,
SAMN05150077,3.14874267415014,88,94.4285714285714,3.1202025952982,68,77.1,0.959793082246531,15,15.5,0.0935999632458157,2,2,0.960428350825296,9,9,0,1,1
SAMN05150078,3.76808571151899,126,135.428571428571,3.75273072062272,97,111.526315789474,2.35634089195907,20,20,0.375344528664768,10,10,2.29633447665361,15,15.2,0.359917431493041,7,8
SAMN05150079,,,,2.80675664639951,77,82.5714285714286,,,,,,,2.28683957348352,11,11,0.856607347663272,8,8
SAMN05150080,,,,,,,,,,,,,,,,,,
SAMN05150081,3.31822802712905,115,135,3.22060337315316,74,87.3333333333333,1.18692694257189,21,28,0.133722177737931,3,3,1.22238088769776,10,10,0,1,1
SAMN05150082,3.52921349378677,146,167.9375,3.50610180888569,106,126.3,2.14958961710018,25,30.25,0.444065412946516,12,12.3333333333333,2.0805819830357,17,20.3333333333333,0.520909612009637,9,10.5
SAMN05150083,,,,3.2687761174275,86,89.9285714285714,,,,,,,2.1660973463844,13,13,1.45859682619014,8,8
SAMN05150084,,,,,,,,,,,,,,,,,,
SAMN05150085,2.74364684862386,90,124.2,2.70591009036629,61,67.1764705882353,1.12777887635543,15,20,0.271189373041844,2,2,1.10747263349492,8,8.33333333333333,0.636514168294813,2,2
SAMN05150086,3.85651825606026,154,163.5,3.7585537709786,107,146.176470588235,2.03796149512917,31,33,0.810325493124026,7,7,1.94023198527102,19,24.25,0.774460563167164,5,8
SAMN05150087,,,,3.66065545041539,87,87.5555555555556,,,,,,,2.20605266761041,13,13,1.48681011543023,5,5
SAMN05150088,,,,,,,,,,,,,,,,,,
SAMN05150089,3.25903113643319,111,130,3.23896324806563,79,89.2,1.33446429053038,21,28,0.464405860636073,2,2,1.3388209394546,10,11,0.598269588585257,2,2
SAMN05150090,3.48388927425897,175,231.4375,3.37400217730757,106,151.769230769231,2.55270941597329,28,37.3333333333333,0.777088913547984,11,14,2.29380407614587,16,25.3333333333333,0.750263701264494,6,12
SAMN05150091,,,,3.91725336048986,116,132.714285714286,,,,,,,2.09764327756369,12,12.6,1.34398266496717,8,8
SAMN05150092,,,,,,,,,,,,,,,,,,
SAMN05150093,3.16181376711494,106,140.5,3.19680243287382,73,84.7692307692308,1.32249796551067,17,20.3333333333333,0.614503320310728,2,2,1.40159328010573,11,17,0.500402423538188,2,2
SAMN05150094,3.8558739586443,165,234.461538461538,3.71364515369494,111,150.666666666667,2.33120101686387,32,38.4285714285714,0.700641263144605,4,5,2.19757974169152,17,22,0.713897592177736,3,3
SAMN05150095,,,,3.81656574212321,127,174,,,,,,,1.98317804432209,16,43.5,1.06058622522637,6,6.5
SAMN05150096,,,,,,,,,,,,,,,,,,
SAMN03981634-S001,3.78424016017483,246,372.923076923077,3.71999155630625,117,178.5,2.23525081344138,37,61.4285714285714,1.67130054229262,8,9.5,1.90824685420319,12,14,1.33166431029301,5,5.5
SAMN03981635-S001,3.06949534144327,204,267.171428571429,2.90375824879477,97,157.882352941176,2.46641890165472,31,50.5,1.28414437934142,9,9,2.02899127222692,14,21,0.566085738959629,3,4
SAMN03981636-S001,4.23235826873771,187,259.058823529412,4.15280476199817,125,147.894736842105,1.32342897777328,14,41.5,0.636514168294813,2,2,0.911017539712563,3,3,0.693147180559945,2,3
SAMN03981637-S001,4.24084194325727,214,291,4.17073836811227,146,197.130434782609,1.8276287704896,12,17.25,1.79175946922806,6,21,1.88487133357816,8,23,0,1,1
SAMN03981637-S002,4.13438748657958,223,259.833333333333,4.0337617559658,142,204.636363636364,2.26808497767735,14,14.5,1.76700919107457,7,8,1.31437384300695,5,8,1.47507631105469,5,11
SAMN03981639-S001,4.19453514592043,182,309.5,4.06534413279157,111,122.666666666667,1.44814393869077,8,23,,,,0.673011667009257,2,2,,,
SAMN03981640-S001,4.20642406962243,188,219.954545454545,4.13590042243951,133,176.588235294118,0.658329467727536,3,3,0.693147180559945,2,3,0.693147180559945,2,2,0,1,1
SAMN03981641-S001,4.87559626291111,348,445,4.78426698901195,210,289.285714285714,3.09670516121217,31,38.3333333333333,1.5524108928475,9,9,2.43369895138543,13,22,1.55616349484376,7,7.33333333333333
SAMN03981642-S001,4.41448078443009,259,295.692307692308,4.31856441527701,162,221,2.6901246744801,21,39,0.826405322291812,4,5,2.2351773079977,11,14.3333333333333,0,1,1
SAMN03981643-S001,,,,4.25802947580716,164,260.130434782609,,,,,,,2.07834357729204,11,26,1.03972077083992,3,3.5
SAMN03981644-S001,4.35082138766516,222,252.1,4.28738029886496,149,223.25,1.9273566714692,9,12,0.693147180559945,2,3,1.33217904021012,4,5.5,,,
SAMN03981645-S001,,,,4.34891282541451,156,205.111111111111,,,,,,,1.83437197028162,7,12,0.693147180559945,2,3
SAMN03981646-S001,,,,4.13940690089464,127,178.25,,,,,,,1.5857708352081,6,7.5,,,
SAMN03981647-S001,,,,4.0239793251888,163,263.8,,,,,,,2.58827464998191,17,29,1.32966134885476,4,4.33333333333333
SAMN03981648-S001,,,,4.22646257392997,156,223.777777777778,,,,,,,1.26362567212373,5,8,0,1,1
SAMN03981649-S001,,,,2.77764053587633,97,121.391304347826,,,,,,,2.60410106029649,19,24.6,0.867563228481461,3,4
SAMN03981650-S001,,,,4.10025962706847,146,211.807692307692,,,,,,,2.16608493924983,10,13.75,,,
SAMN03981651-S001,3.66832913813491,197,260.088235294118,3.55340576738775,99,144.555555555556,2.11523587495362,30,35,1.15374194270109,4,7,1.49170708008708,10,13.3333333333333,0.693147180559945,2,3
SAMN03981652-S001,3.84051836586157,199,216.53125,3.71297542225268,125,158.913043478261,1.36453014614832,15,15.1666666666667,,,,1.28058986130065,7,7.33333333333333,,,
SAMN03981653-S001,4.59322020569598,265,309.634146341463,4.43598204563474,163,218,2.55289028817645,24,37.2,0.636514168294813,2,2,1.71526322790281,8,23,,,
SAMN03981654-S001,4.47165531875013,230,249.028571428571,4.37083921642725,150,260.076923076923,2.41284530085325,18,40.5,0,1,1,1.56844195401288,7,17,,,
SAMN03981655-S001,3.64213690171766,243,340.065217391304,3.53012543629158,115,257.583333333333,3.35752112017523,58,93.4285714285714,,,,2.86570213185525,22,46,,,
SAMN03981656-S001,,,,3.65783252122167,162,218.692307692308,,,,,,,2.64816173966394,18,20.625,1.37796196887894,6,9
SAMN03981657-S001,4.60714890985027,307,376.72,4.37325178410364,162,261.526315789474,3.13272629036305,40,47,1.39549867771519,5,5,1.90727381312317,10,25,0,1,1
SAMN03981658-S001,3.80639031775586,224,297,3.76444213731786,128,173.12,2.19743144949383,18,25,1.49669662889863,6,6.5,1.96523704938023,9,19.5,0.636514168294813,2,2
SAMN03981659-S001,4.08788137590185,190,361.1,4.01809970882748,112,152.615384615385,1.35787124989843,15,42.5,1.32088834314932,4,4,0.75893677276206,3,3,,,
SAMN03981660-S001,,,,3.97789936521275,135,184.04347826087,,,,,,,2.30461938482067,11,29,,,
SAMN03981661-S001,4.50896898025607,265,353.75,4.32460959735749,164,237.2,2.47238689967864,27,40,0.636514168294813,2,2,2.41179954237017,15,33,,,
SAMN03981662-S001,4.38863189304358,230,268.607142857143,4.30741524706499,152,209.652173913043,2.06549188180268,13,18,0.693147180559945,2,3,2.19737006268131,11,16,,,
SAMN03981663-S001,4.49033735703504,298,454,4.3446811908665,161,284.473684210526,2.67224067259547,27,34.8571428571429,1.73336498736589,9,12,2.37696061848188,15,24,1.14905969697062,4,4.5
SAMN03981664-S001,4.54301191452969,269,317.48717948718,4.48274911686162,173,256.2,2.32985113707997,19,28,1.8434714327685,8,8,2.08442976821535,10,20.5,0.562335144618808,2,2
SAMN03981665-S001,4.61372512600012,325,434.782608695652,4.40442043691906,175,256.357142857143,3.13354278434166,33,46.125,1.56071040904141,6,12,2.27642268580582,11,13,1.09861228866811,3,6
SAMN03981666-S001,4.0169390099387,212,273.222222222222,3.98068347021266,135,213,2.19922481438963,11,14.75,,,,1.09861228866811,3,6,,,
SAMN03981667-S001,3.63544637546522,234,382.53125,3.4689279181513,120,226,2.56848608096126,48,65.2727272727273,1.18115190135915,6,7,2.61759248905955,26,50,1.0459781656994,3,3
SAMN03981668-S001,,,,3.95464305435849,167,293.136363636364,,,,,,,2.45901032516585,16,28,0.955699891112534,3,3
SAMN03981669-S001,3.62011472001632,261,409.333333333333,3.50982361451044,151,194.135135135135,2.31846086994839,31,55,1.14280741967539,5,5,1.57958450675819,10,17.5,0.900256051268537,3,3
SAMN03981670-S001,4.12441599546772,211,292.375,4.01960634365881,129,199.833333333333,1.24292523308301,17,32,0.693147180559945,2,2,0.807674543513093,5,5,,,
SAMN03981671-S001,,,,4.05937533670452,134,216.5,,,,,,,1.30910085168337,8,15.5,0.693147180559945,2,3
SAMN03981672-S001,4.00788071307381,148,181.461538461538,3.92335420019567,107,140.833333333333,1.08244419701673,7,10,0.693147180559945,2,3,0.562335144618808,2,2,,,
SAMN03981673-S001,3.97119315338591,310,396.625,3.83069341424355,154,217,2.85047627821941,52,82.6666666666667,1.52279559862496,6,6,2.61856188057869,25,34.4285714285714,0.598269588585257,2,2
SAMN03981674-S001,3.66412791824749,292,375.637931034483,3.52263691060252,141,252.714285714286,2.80469949811352,49,61.3636363636364,1.63475892444401,6,6,2.52435647201035,24,46.75,0.867563228481461,3,4
SAMN03981675-S001,4.35457964872023,193,224.058823529412,4.28171307410211,140,191.25,1.56110649698281,8,11,,,,1.136916591833,4,4,,,
SAMN03981676-S001,3.6816309441941,297,410.42,3.57575066571456,156,314.454545454546,2.87401775220143,53,78,1.73512645696292,6,6.75,2.57057529172042,23,49,0.636514168294813,2,2
SAMN03981677-S001,3.43945914506959,286,399.192307692308,3.36037466201602,142,261.454545454545,2.83409327451701,47,70.3333333333333,1.58109375017182,6,16,2.65009933674642,22,35.75,0.693147180559945,2,3
SAMN03981678-S001,4.19486822183211,171,200.0625,4.11975742445155,126,144.125,1.02801676229806,7,8,,,,0.868719682914265,3,3,,,
SAMN10397929,3.60811313401365,130,157.066666666667,3.52558264044171,81,98.5,0,1,1,,,,0,1,1,,,
SAMN10402039,3.53456995086605,129,177.461538461538,3.42425589024416,74,85,0.285637459366266,5,8,,,,0.419483369306181,2,2,,,
SAMN10404972,3.76262050277317,167,189.894736842105,3.66698858336675,121,182.5,1.35408753077991,7,8,,,,0.562335144618808,2,2,,,
SAMN10404973,4.07023310255495,176,262,3.9620635636776,118,169.230769230769,1.56250425320151,9,19,,,,1.44815404695709,5,5,,,
SAMN15458159,4.1414102948926,188,211.8,4.06578587784219,120,159.375,1.85871011406783,19,19.5,,,,1.87724351689071,15,15.75,,,
SAMN15458160,3.90734546287666,182,195.5,3.76847353952665,121,158.05,1.87659820051515,22,24,,,,1.90431892942144,15,15.2,,,
SAMN15458161,4.55573281896177,295,316.525,4.35694354514186,187,278.4375,2.05596770964191,19,21,,,,1.93782165137841,15,29,,,
SAMN15458162,3.37913343480123,208,289.357142857143,3.2101392905328,109,168.368421052632,2.47457646946018,21,23.5,,,,1.79469696807935,9,11,,,
SAMN15458163,3.25006954126053,184,213.75,3.18850889957944,114,172.235294117647,2.39745189801192,18,18,,,,2.32299765163408,13,14.5,,,
SAMN15458164,4.07343153651551,231,242.538461538462,3.97000661007179,157,212.3125,2.15812710301475,15,15,,,,2.17020380301025,12,13,,,
SAMN10388028,3.25521742950379,132,150.75,3.20357861141115,82,98.5,2.03395375521005,47,50,0.245338353724204,4,4,2.07060899745472,32,33.4285714285714,0.270186818377898,3,3
SAMN10388029,3.72571165474458,205,239.870967741936,3.68583282453627,132,189.652173913043,2.32995249420115,54,60.1111111111111,0.692289541363586,5,6,2.2563979143046,37,61,0.702357912244575,3,3
SAMN10388030,4.59894479757402,292,380.137931034483,4.44489705010311,177,251.666666666667,2.74188468843902,60,88.5,0,1,1,2.53028298682091,28,32,,,
SAMN10388031,4.16405568963647,264,337.088235294118,4.06675098880873,165,242.903225806452,2.55088370498798,67,75.75,0.869630156199622,4,4,2.43572169339465,41,58,0.713972917953437,4,4
SAMN10388032,4.3169971376546,289,374.075,4.1912728080056,162,231.75,2.65513818817503,71,84.1538461538462,0.937167462713568,4,4,2.51119622476969,38,45.8,0.994823107732707,4,4
SAMN10388033,,,,4.26064354272302,161,212.333333333333,,,,,,,2.87469788123551,28,41,0,1,1
SAMN10388034,3.46729160354844,188,217.64,3.3924346174301,117,160.05,2.31323182915755,66,74.2727272727273,0.195842902586028,5,6,2.2699607482846,41,62.8571428571429,0.162401821647425,3,3
SAMN10388035,3.42384092258624,210,255.535714285714,3.38727555478809,127,178.130434782609,2.48455776129011,65,73.75,0.590889838250075,5,5,2.46191901280227,37,50,0.54448514658264,4,4
SAMN10388036,4.52976419039739,256,296.529411764706,4.36340108738435,160,198.896551724138,2.62324381568375,47,50.6,0.500402423538188,2,2,2.28317520485718,23,27,0,1,1
SAMN10388037,3.90743171329708,240,281.25,3.73962973267004,133,158.615384615385,2.89589122542381,75,89.6153846153846,0.461305381470083,4,4,2.65385377629444,36,42.4285714285714,0.475802801185255,3,3
SAMN10388038,4.23813055734384,287,400.560975609756,4.1136933000369,156,253.235294117647,2.99955444318006,74,88.6153846153846,0.7214384880328,6,7,2.85084204943679,42,59.1428571428572,0.685831320823933,4,4
SAMN10388039,,,,4.27647909411516,157,206.038461538462,,,,,,,2.8109679046829,20,25.25,0,1,1
SAMN10388040,3.81311019909409,219,274.454545454545,3.76150929514274,131,190.625,2.03074929222361,57,60.75,0.85175676937991,4,4,2.03437611946607,37,47.5,0.894243631659122,4,4
SAMN10388041,3.53286913738118,115,138,3.50312211303069,81,96.1111111111111,2.33115862920985,47,56,0.582267524916192,2,2,2.30650937510436,34,41.5,0.547933805697618,2,2
SAMN10388042,2.96827962605042,128,147.461538461538,2.84223503356832,84,140.1,1.87612432158704,50,51.4285714285714,0.29737258590072,4,4,1.77727372240242,35,44.75,0.254317090582519,3,3
SAMN10388043,4.68563444838306,320,358.333333333333,4.5584780425281,188,356.8125,2.6572661924715,74,80.8,0.693147180559945,2,3,2.5043253197984,41,58.1,,,
SAMN10388044,3.68646700199494,241,301.153846153846,3.64738438728414,137,203.5,1.85753108430922,64,72.5714285714286,1.21426883809857,5,5,1.89652271285405,34,49.6,1.16655334375256,5,5
SAMN15000289,4.16130904926025,220,245.551724137931,4.07870175140726,137,219.5,2.0487023545089,30,31.6666666666667,0.413909474710259,5,5,1.94108657741754,17,19.5,0,1,1
SAMN15000290,4.20216295094754,222,255.15,4.14290996036381,136,177.576923076923,2.04757184464278,32,38.4285714285714,0.221069571429658,4,5,2.05906767032014,17,20.75,0.163023629494366,2,2
SAMN15000291,4.09626110193099,210,240.9375,3.98143775523731,123,198,2.36940390747556,50,65.1111111111111,1.21104401678012,4,4,2.20451930832363,23,49,1.09861228866811,3,6
SAMN15000292,3.93087853519465,189,208.333333333333,3.70310682616638,113,150,1.93690585997228,27,27.6,0,1,1,1.80621290662912,15,18,0,1,1
SAMN15000293,4.27976975053349,235,252.826086956522,4.14998797196212,152,251.04347826087,2.07998003833436,35,36.5,0.36263281384656,3,3,2.01832773801253,23,62,0.325082973391448,2,2
SAMN15000294,,,,3.70722975777123,125,180,,,,,,,1.80001531204782,26,131,1.2551071108746,5,5
SAMN15000295,3.82343806057443,182,203.368421052632,3.78667965880881,119,146.391304347826,1.89756245832677,27,30.75,0,1,1,1.88987439049066,19,21,0,1,1
SAMN15000296,4.21070966361073,221,246.323529411765,4.07455725269686,133,182.136363636364,2.04677182717888,35,40.625,0.223067055291191,3,3,1.9106519986909,17,27.5,0.12831870551553,2,2
SAMN15000297,,,,3.86244867049853,127,174.045454545455,,,,,,,2.03484115618247,26,35,0.702618005767011,3,3
SAMN04574157,3.83084539618245,231,289.184210526316,3.66295952528996,122,177,2.29891032789727,48,55.5833333333333,1.46694204967082,11,16,2.15901133355815,25,40.6,1.31809526141248,5,6
SAMN04578259,3.28642797128148,166,201.0625,3.20666011777557,106,141.15,2.654784327614,28,56,,,,2.43116984956628,17,19.5,,,
SAMN04578322,3.21952537773041,170,197.391304347826,3.19759472761607,110,153.9375,2.28961312037117,28,35,0,1,1,2.08883693481802,18,23,,,
SAMN04578346,3.65530403435087,186,259.5,3.53225371820233,120,177.5,2.02544682128919,26,31,0,1,1,1.96256383997578,17,24.5,,,
SAMN04579665,4.2148466236185,282,345.171428571429,4.03544967210948,162,294.142857142857,2.22849927698176,57,74.5,0.62674444575798,8,8,1.91029132385524,26,52,0.709631652259715,6,6.5
SAMN04579666,3.53586873622684,193,262.391304347826,3.45270511739856,111,141,2.34691253286074,32,41,1.03972077083992,3,3.5,2.31380753395734,19,20,,,
SAMN05416669,3.21571916174301,184,265.052631578947,3.0826029347152,108,180.058823529412,1.88264317403174,50,76.25,0.698362206592463,3,3,1.86301046694989,33,44.375,0.677861658732927,3,3
SAMN14916092,,,,3.22868713958435,122,161.136363636364,,,,,,,2.44807431501042,30,37.8571428571429,0.0579075174881343,2,2
SAMN14916287,,,,4.01194460583373,123,175,,,,,,,2.08250420930493,20,86,0.551883117859304,3,3
SAMN14917678,3.85914521267929,165,226.25,3.73771431296005,96,125.25,1.71349528895315,25,34,0.995522555168642,3,3,1.66407880829157,14,19,0.598269588585257,2,2
SAMN15776834,,,,4.14445860949256,136,192.4,,,,,,,2.16694443268524,17,18.6666666666667,0.417793629782472,3,3
SAMN15778598,3.71242093466833,216,336.206896551724,3.65248463511025,113,192.615384615385,1.99380985492877,49,75.25,0.184082687930307,3,4,2.00719602902853,25,36,0,1,1
SAMN15780357,,,,3.87802739634336,138,225.352941176471,,,,,,,2.07757573722665,24,129,0.950270539233235,3,4
SAMN15782434,3.78935304154885,185,202.53125,3.69525140250578,114,187.928571428571,1.59642026013362,31,33.1428571428572,0.410116318288409,2,2,1.50120798829385,19,24.6,0,1,1
SAMN15782436,3.9674301791328,183,249.3,3.96792455470245,114,141.555555555556,1.86558838004708,30,39,0.501281545939661,3,3,1.92892122286497,16,19.3333333333333,0.414742828617717,2,2
SAMN15783171,3.24690350915437,149,178.285714285714,3.24044503201142,89,160.75,1.64545084765418,27,31,0,1,1,1.65747714964767,16,19.75,,,
SAMN15783388,,,,3.90723413330241,146,205.111111111111,,,,,,,2.75720733068789,28,41,1.02965301406457,3,3
SAMN15783389,3.91593574268377,219,312.84,3.7829520340556,121,155.44,2.8796038843041,47,65.2,1.04379388084415,5,11,2.80142844261523,28,32.5,1.03972077083992,3,3.5
SAMN15792905,3.96354363148668,178,219.4,3.85384050930203,112,155.333333333333,1.71062296905118,25,30.25,0.647446639034633,2,2,1.55730469388018,12,15,0,1,1
SAMN15793044,3.6175497844874,170,230.714285714286,3.53868163312382,99,149.214285714286,1.62445569239015,26,35,,,,1.53846737523348,15,36,,,
SAMN15793532,3.72169061428877,147,202.714285714286,3.69122606010879,88,105.769230769231,1.42927385517563,30,43.2,1.18148776355205,5,5,1.37854373729266,13,18,1.03972077083992,3,3
